Handwriting_Sample,Writing_Speed_wpm,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Gender,Age,Feature_Slant angle of handwriting,Feature_Letter spacing consistency,Feature_Letter spacing consistency,Feature_Line alignment (straight or curved writing),Feature_Loop formation in letters,Feature_Stroke smoothness,Feature_Word spacing variability,Feature_Letter size consistency,Feature_Pen lift frequency,Feature_Overall legibility score,Feature_Cursive vs. print writing tendency,Feature_Speed fluctuations (within a single sentence),Feature_Pen tilt direction,Feature_Ink darkness variation,Feature_Number of strokes per letter
sample_99.jpg,51,0.35844301,0.56225263,0.730981899,0.878604013,0.500425058,Other,56,0.302209748,0.357226176,0.846025654,0.402030438,0.455945464,0.080297048,0.923379236,0.545081123,0.75714085,0.86858529,0.708139623,0.375460882,0.033667144,0.189724904,0.127572476
sample_100.jpg,49,0.091379185,0.307717256,0.808558055,0.975160404,0.257838644,Female,43,0.289764371,0.509187019,0.029145422,0.218823599,0.775450965,0.158425048,0.282368322,0.404705238,0.108890112,0.674138372,0.693724086,0.629028872,0.860284112,0.774074748,0.125219343
sample_101.jpg,53,0.197651544,0.504264495,0.300876774,0.204669056,0.302045109,Other,57,0.256794361,0.412436921,0.962125625,0.00017518,0.51142359,0.237972992,0.151430599,0.458622592,0.814145906,0.229817409,0.404370547,0.128151397,0.644197152,0.794354993,0.919473373
sample_102.jpg,36,0.194884989,0.283850567,0.450253316,0.007427954,0.095844299,Female,19,0.282249884,0.788022827,0.328462532,0.02010486,0.761846439,0.345868982,0.060913362,0.781377299,0.973258674,0.588895269,0.22285098,0.224883315,0.122780383,0.093764984,0.646584657
sample_103.jpg,44,0.968793696,0.90270875,0.507610352,0.038971298,0.81813954,Male,31,0.160935347,0.56907502,0.548229015,0.475220657,0.664986876,0.206527103,0.1998479,0.24633465,0.560186537,0.460395227,0.05420205,0.16394563,0.78187409,0.584195203,0.854198602
sample_104.jpg,46,0.873289945,0.133503874,0.186243522,0.738908815,0.925722109,Female,21,0.808795072,0.771309997,0.903176572,0.126000759,0.216399983,0.660226022,0.176396951,0.215670999,0.300663436,0.814649108,0.755421834,0.685323809,0.097363522,0.274271684,0.672989888
sample_105.jpg,15,0.7387569,0.482963377,0.530559421,0.758093405,0.752748969,Male,48,0.324302588,0.145022585,0.679489746,0.246482497,0.329612358,0.842399984,0.425759287,0.401690811,0.804136251,0.765573221,0.839771473,0.259023115,0.867095971,0.474188504,0.6545659
sample_106.jpg,45,0.503550467,0.693195458,0.96728476,0.980641202,0.194322479,Male,34,0.195422178,0.116235084,0.270324418,0.731297413,0.958502267,0.138783441,0.753378684,0.499612255,0.037820579,0.168675324,0.455332442,0.895874094,0.062923188,0.252736104,0.752442593
sample_107.jpg,27,0.772343711,0.399091688,0.776326081,0.418398011,0.746686646,Female,39,0.367023015,0.25022085,0.276294626,0.987037702,0.688815568,0.897748097,0.371218804,0.256163281,0.627830853,0.878093335,0.92956082,0.334694225,0.355553816,0.552114289,0.508823874
sample_108.jpg,40,0.787936793,0.865225719,0.212038843,0.536652886,0.169313913,Other,21,0.803280732,0.824386486,0.80030804,0.554024251,0.514273142,0.099112627,0.311195062,0.179331255,0.301693446,0.638585832,0.443996641,0.377628605,0.224760033,0.232839273,0.868626607
sample_109.jpg,55,0.989878963,0.143436609,0.785728409,0.733333203,0.129707247,Other,35,0.782773197,0.161668901,0.88259001,0.414293643,0.463896582,0.028713442,0.410807738,0.280439235,0.430265071,0.72781897,0.616914132,0.244911323,0.214550938,0.282657898,0.575376842
sample_110.jpg,11,0.750492467,0.610039208,0.412853584,0.991751587,0.423775546,Male,33,0.059436714,0.491242759,0.022442082,0.789110661,0.656058426,0.651398568,0.202241311,0.674180742,0.836388464,0.958476546,0.91314809,0.96535621,0.415924719,0.761032559,0.287349097
sample_111.jpg,39,0.688900154,0.857360878,0.229374712,0.26114762,0.447325596,Female,31,0.297994992,0.11363238,0.909374118,0.930064345,0.293280789,0.744613166,0.030837186,0.499593654,0.509667756,0.430995883,0.123434768,0.583404242,0.759699615,0.827498028,0.607380043
sample_112.jpg,48,0.71040188,0.830636737,0.68777087,0.170311133,0.500876629,Female,27,0.252547897,0.370572189,0.148775635,0.088967188,0.788959093,0.047577479,0.62652561,0.079484928,0.510122295,0.756805556,0.924896868,0.46159849,0.02396842,0.346874474,0.488595293
sample_113.jpg,20,0.367305611,0.390962681,0.150114968,0.005549159,0.213054354,Other,55,0.561818438,0.884492998,0.411136082,0.317611842,0.195420197,0.312736485,0.397477465,0.581368616,0.962764899,0.91758559,0.931172855,0.634863126,0.586683667,0.863627726,0.008109565
sample_114.jpg,13,0.352597756,0.070451743,0.49051156,0.589977652,0.808014451,Other,31,0.475550016,0.012604863,0.923323053,0.001713844,0.25692041,0.671081689,0.993609477,0.244134439,0.929532551,0.158448351,0.057012204,0.993578518,0.592632892,0.941571008,0.077229774
sample_115.jpg,57,0.508175938,0.00351186,0.23286062,0.831266396,0.519162808,Other,21,0.706409767,0.618098374,0.343637088,0.186558381,0.044086919,0.135747585,0.417782058,0.023757151,0.374097768,0.714686888,0.746394344,0.439310053,0.606952554,0.19532323,0.832110652
sample_116.jpg,15,0.352369871,0.472871149,0.391170576,0.105372371,0.20063254,Other,36,0.716583469,0.182024624,0.611418427,0.461509722,0.635514136,0.687429345,0.227466223,0.413683339,0.49162309,0.987424112,0.613677236,0.295738278,0.782299294,0.825539597,0.578763735
sample_117.jpg,21,0.738749611,0.918513083,0.255088564,0.373070134,0.60611643,Female,28,0.268247784,0.00167831,0.433204772,0.498313683,0.091992456,0.395135138,0.278045624,0.060268887,0.443894243,0.629793629,0.448371988,0.371416565,0.145345494,0.54903089,0.172246253
sample_118.jpg,51,0.528239987,0.984433944,0.502777843,0.96164862,0.930310219,Male,49,0.944163131,0.163394629,0.955296775,0.357403985,0.522586695,0.744773714,0.625516622,0.766434362,0.434786218,0.711296859,0.271973711,0.252917691,0.123684805,0.111921256,0.513230703
sample_119.jpg,27,0.450592715,0.695613097,0.940926074,0.8532962,0.707638532,Male,51,0.558234966,0.864404078,0.463441865,0.910276044,0.720748224,0.746884973,0.937979855,0.087543026,0.928245042,0.593266236,0.133545059,0.938410427,0.388195132,0.940193577,0.877134955
sample_120.jpg,59,0.993982131,0.238750548,0.148854893,0.898095627,0.095699024,Male,59,0.358487591,0.065675857,0.418486075,0.894030818,0.628527874,0.881274483,0.059069251,0.834222171,0.450648046,0.542120912,0.34608883,0.392615611,0.219050211,0.926203932,0.902455071
sample_121.jpg,29,0.528534411,0.862346,0.703574902,0.739602529,0.221825938,Other,52,0.289705589,0.187790661,0.638734372,0.913503954,0.653513204,0.615090642,0.523203249,0.416106817,0.606521827,0.82430643,0.809761266,0.038395771,0.745735543,0.40850483,0.923597896
sample_122.jpg,17,0.168145009,0.730477854,0.761740603,0.716752076,0.736248376,Male,52,0.286128846,0.271223603,0.575580987,0.557413984,0.524704226,0.538351637,0.773673112,0.774904613,0.20760548,0.253272637,0.172981959,0.743775994,0.556326057,0.615963562,0.514647171
sample_123.jpg,23,0.155329433,0.098382733,0.990985712,0.121667304,0.832614105,Male,24,0.063298031,0.162213537,0.436211534,0.817625548,0.308878253,0.666445037,0.097626761,0.011978176,0.049839226,0.615720083,0.826498829,0.370027164,0.12608161,0.97525491,0.400364184
sample_124.jpg,28,0.706832095,0.372896368,0.475325426,0.816705254,0.057261472,Female,52,0.769438417,0.600794061,0.455424767,0.841076279,0.836253065,0.782012549,0.192954376,0.746541966,0.13524858,0.060796107,0.000323309,0.941319045,0.035917778,0.241032247,0.460129557
sample_125.jpg,34,0.377145216,0.743229604,0.762645338,0.714844277,0.691030593,Other,22,0.59871808,0.11007134,0.108684676,0.997786408,0.709755344,0.659819327,0.917897936,0.964799026,0.062854247,0.097109405,0.809416355,0.380490565,0.52669179,0.188862944,0.59066398
sample_126.jpg,31,0.220807551,0.532887774,0.921306318,0.938913362,0.889259377,Female,60,0.514705634,0.252003118,0.528223653,0.355018437,0.821950214,0.237722373,0.477557933,0.76878213,0.078746345,0.777005995,0.091212019,0.600093043,0.698829102,0.26354487,0.633805171
sample_127.jpg,19,0.266179447,0.981731785,0.559524966,0.195330012,0.060755894,Other,19,0.698575791,0.666915577,0.235746464,0.077668344,0.658496553,0.601516515,0.83503195,0.759051507,0.284657997,0.305125246,0.209500057,0.444133285,0.468256278,0.748709288,0.00494822
sample_128.jpg,34,0.217951949,0.726365489,0.969637711,0.223448144,0.685598085,Female,36,0.832292871,0.549839756,0.531789286,0.239322217,0.635413366,0.09439874,0.0921308,0.765957599,0.164009373,0.397322603,0.855058154,0.670061837,0.68622119,0.303806138,0.99220352
sample_129.jpg,32,0.548377721,0.786027556,0.90038695,0.175931107,0.12991024,Other,39,0.408318025,0.9582199,0.869365584,0.998173405,0.064870163,0.838436882,0.399379612,0.365828385,0.508351395,0.888576942,0.238505326,0.624129298,0.258995753,0.825011127,0.356353492
sample_130.jpg,12,0.497121037,0.50716903,0.301447281,0.823159787,0.816573367,Female,38,0.792396263,0.277582429,0.493940459,0.334977541,0.605058234,0.622332775,0.689093347,0.448291928,0.952835886,0.21041479,0.999881206,0.221041653,0.307229237,0.019990481,0.634977401
sample_131.jpg,32,0.166973609,0.922431471,0.625746499,0.400700791,0.992620315,Male,32,0.740198927,0.822514463,0.807763176,0.144272437,0.986309981,0.309538645,0.008971043,0.680924877,0.784523812,0.660279205,0.252311832,0.526203514,0.952639914,0.473999503,0.879728084
sample_132.jpg,50,0.319303736,0.046765295,0.069915762,0.39305096,0.211914164,Female,22,0.503994163,0.192308418,0.066586851,0.719465417,0.168578873,0.028850259,0.645174957,0.819347622,0.871804737,0.759931597,0.047607467,0.66098131,0.679479187,0.682904826,0.960562993
sample_133.jpg,60,0.778224073,0.745481405,0.386186278,0.131380442,0.124251696,Other,32,0.962460561,0.401433267,0.903743272,0.395245048,0.838929777,0.512255825,0.669319437,0.122797944,0.382450275,0.762742065,0.737928308,0.366283229,0.00618332,0.51555405,0.891975074
sample_134.jpg,28,0.672687232,0.75396135,0.681941095,0.156013543,0.709429314,Male,59,0.426064058,0.020473592,0.450375918,0.894868555,0.761320728,0.164898531,0.337145383,0.211952926,0.661867839,0.406798273,0.229372544,0.327218748,0.693027045,0.170175547,0.833370951
sample_135.jpg,30,0.935627423,0.820079085,0.871979776,0.237660537,0.626435063,Female,49,0.67264681,0.588627154,0.380754014,0.403858781,0.182731334,0.204520284,0.909110249,0.78187049,0.885681339,0.094290069,0.206417187,0.035131358,0.031519156,0.497697259,0.685539141
sample_136.jpg,60,0.974360829,0.695306547,0.721496953,0.644518718,0.941611751,Female,60,0.058286522,0.553292862,0.966054843,0.523138549,0.052777809,0.351785538,0.554956828,0.363759261,0.373962064,0.245026903,0.084721803,0.245671733,0.777957513,0.705627609,0.298440871
sample_137.jpg,47,0.710797687,0.032722132,0.430609397,0.190170669,0.767076661,Other,40,0.028167861,0.261043934,0.906251913,0.660217502,0.00984901,0.117838276,0.321130007,0.032721166,0.03244568,0.411716456,0.632454753,0.360706177,0.868787822,0.554743157,0.80551411
sample_138.jpg,45,0.541502073,0.877922153,0.00998592,0.050086414,0.698977893,Female,20,0.272043831,0.16012452,0.510548357,0.886335984,0.32807201,0.46445156,0.571105774,0.700255543,0.678553106,0.889770618,0.492978834,0.58804564,0.043687429,0.121081058,0.111700572
sample_139.jpg,46,0.044116643,0.165752922,0.919242496,0.074764883,0.438033205,Female,53,0.344519396,0.071535705,0.921972065,0.262358584,0.194081095,0.44683364,0.272932187,0.751550809,0.089255853,0.062720615,0.360147371,0.568088634,0.324331378,0.130207019,0.22205108
sample_140.jpg,39,0.751659237,0.709720165,0.260314331,0.130425399,0.620972309,Male,34,0.039600242,0.045203573,0.642495145,0.986170603,0.603902044,0.140360808,0.689480074,0.495056764,0.517342231,0.765175579,0.634281858,0.236299953,0.869522528,0.478743002,0.935796471
sample_141.jpg,35,0.325305336,0.258087742,0.972916601,0.692119234,0.213301847,Other,42,0.627533861,0.451406354,0.740777367,0.814212882,0.819479474,0.275507796,0.469499529,0.88221317,0.155887811,0.696277287,0.537218612,0.929759086,0.167014843,0.937042324,0.203330586
sample_142.jpg,37,0.048208555,0.732521686,0.240382023,0.125169728,0.670627912,Other,45,0.117179053,0.683090219,0.906400216,0.385022079,0.190806263,0.03441257,0.454319804,0.733451383,0.606180936,0.818161171,0.965361999,0.338529862,0.741027447,0.715024364,0.543006837
sample_143.jpg,33,0.202282296,0.086007477,0.731260016,0.722599532,0.231707706,Male,34,0.918585634,0.86208696,0.107300154,0.188401545,0.47942633,0.303527067,0.034714793,0.429999772,0.105828092,0.405640769,0.325506951,0.175296229,0.822924577,0.935109366,0.540514017
sample_144.jpg,59,0.221328127,0.964549497,0.789167743,0.976676618,0.943154065,Other,48,0.481923564,0.718202818,0.19968589,0.922780296,0.879214245,0.971226745,0.086029253,0.206259331,0.14817918,0.140372176,0.765550293,0.977561551,0.128405707,0.464933074,0.122285246
sample_145.jpg,58,0.492932191,0.200768193,0.30909331,0.854844859,0.687336952,Other,31,0.251830349,0.876632322,0.659045636,0.98647212,0.961565824,0.002086754,0.987972869,0.828905381,0.879157858,0.448984715,0.505616125,0.86553511,0.956562303,0.481643636,0.52517869
sample_146.jpg,38,0.008230336,0.437548144,0.763401166,0.73060559,0.952272041,Male,60,0.406355422,0.848436571,0.911775627,0.739170977,0.1689852,0.279345216,0.90602431,0.626474501,0.676953244,0.798893145,0.05643593,0.946503329,0.27679044,0.792361355,0.258703803
sample_147.jpg,60,0.996005396,0.748875769,0.15454985,0.258037042,0.665094929,Other,36,0.171402479,0.127417175,0.821603016,0.807482029,0.046564302,0.446025378,0.507641261,0.639082721,0.545872434,0.215080154,0.998344128,0.948877478,0.879100237,0.103625014,0.55780661
sample_148.jpg,34,0.992487256,0.679579987,0.990044215,0.466609718,0.776850714,Female,29,0.917544118,0.413217152,0.38131377,0.978676199,0.38115629,0.571425183,0.466811018,0.01100995,0.996202459,0.998192803,0.04912988,0.251755172,0.731243471,0.805727164,0.012427775
sample_149.jpg,23,0.672146678,0.23076772,0.099955179,0.981360221,0.494339182,Female,60,0.617194182,0.990744481,0.382108766,0.443499182,0.858077755,0.21924751,0.709363193,0.974304733,0.843484211,0.872148067,0.578770631,0.664328308,0.580711405,0.691220819,0.141540263
sample_150.jpg,29,0.693482004,0.518290209,0.642027842,0.623923901,0.089770343,Female,58,0.862018512,0.463468798,0.233150463,0.882979939,0.274023043,0.993384033,0.378169321,0.618072966,0.700559668,0.742040503,0.781598456,0.658223899,0.261659874,0.964182212,0.132464042
sample_151.jpg,25,0.968535836,0.396278951,0.011796351,0.133322272,0.474916905,Female,51,0.345571322,0.302011336,0.290958119,0.391470299,0.417192873,0.914146042,0.653841084,0.93596726,0.542992306,0.059235741,0.201032434,0.317817845,0.17649579,0.069961425,0.820913501
sample_152.jpg,60,0.136546994,0.263382665,0.8598571,0.746841135,0.097224024,Male,41,0.270989493,0.049960559,0.925182348,0.405396663,0.208912976,0.102292759,0.257837732,0.618126599,0.072654235,0.222500179,0.059499198,0.921365335,0.373215849,0.502409889,0.902749172
sample_153.jpg,42,0.113287633,0.297645305,0.7593267,0.890580275,0.813533299,Male,53,0.691723574,0.343442646,0.650590206,0.947696359,0.136349798,0.929537208,0.051723818,0.549275735,0.476171516,0.942958058,0.677684505,0.100591195,0.754829338,0.86231955,0.796764273
sample_154.jpg,39,0.853449363,0.851456167,0.392246603,0.476030682,0.844971945,Other,45,0.924412896,0.340925713,0.948698425,0.104682975,0.404814521,0.138621675,0.120924186,0.822688819,0.002650557,0.565797612,0.554946619,0.152251046,0.692887765,0.866262511,0.538450134
sample_155.jpg,45,0.981765928,0.540294208,0.988070183,0.870866152,0.350007601,Female,32,0.884130244,0.586975255,0.199234359,0.295724214,0.807702776,0.372175893,0.256702557,0.77095576,0.775335324,0.313741905,0.068667097,0.489185412,0.987121543,0.543881301,0.908123505
sample_156.jpg,55,0.651791305,0.956776609,0.818174451,0.785477145,0.212502856,Male,39,0.327219075,0.325834018,0.064065154,0.619054166,0.169976868,0.098087154,0.892094252,0.025667565,0.549137863,0.738198072,0.686485017,0.062966168,0.465561211,0.858414831,0.995115132
sample_157.jpg,12,0.357743928,0.739462221,0.629593022,0.983291012,0.273641853,Male,52,0.997444007,0.323743373,0.038150015,0.974300842,0.510321474,0.09452772,0.659459896,0.489741398,0.179814498,0.762618082,0.513681768,0.906239914,0.669644072,0.681419925,0.828641163
sample_158.jpg,49,0.357210369,0.107865644,0.991855482,0.758359721,0.820467835,Other,26,0.541646009,0.8413171,0.482293046,0.895001216,0.340844533,0.735102818,0.557914387,0.45199399,0.648206859,0.046517226,0.554110788,0.476896072,0.033653689,0.13417298,0.155677222
sample_159.jpg,16,0.484019076,0.835697705,0.346094109,0.140028104,0.127377165,Male,40,0.980267674,0.393070417,0.339173123,0.011198025,0.952246236,0.78910498,0.198510141,0.721403027,0.522640583,0.637237709,0.979151216,0.91824467,0.152417966,0.201022842,0.95051376
sample_160.jpg,25,0.813160971,0.083612458,0.420967422,0.07256202,0.798969817,Male,41,0.690971361,0.526435431,0.424313207,0.039677036,0.091736748,0.613588007,0.55371115,0.464105283,0.56741447,0.661344734,0.380096352,0.991518144,0.690879607,0.228140434,0.848903248
sample_161.jpg,43,0.165121851,0.71955158,0.965121995,0.785254496,0.913467788,Male,41,0.63328104,0.714813452,0.818226048,0.44604045,0.605546779,0.190161198,0.747455518,0.114464978,0.706949744,0.940824204,0.85659728,0.295642635,0.778327385,0.519780059,0.00209839
sample_162.jpg,19,0.698281265,0.258389758,0.985821019,0.758062499,0.362721163,Female,53,0.238449535,0.060780074,0.504133118,0.466688231,0.291331736,0.307935602,0.677514489,0.464990857,0.097069459,0.56587149,0.012881653,0.062219881,0.965662183,0.416382567,0.365169996
sample_163.jpg,14,0.628502645,0.659881621,0.033438679,0.086020832,0.556524672,Female,58,0.408941244,0.66884914,0.139079704,0.225357895,0.925885403,0.836232525,0.643007034,0.075565966,0.620120169,0.386730912,0.971912486,0.318504572,0.942286069,0.379582756,0.276455702
sample_164.jpg,27,0.952896565,0.233613013,0.522649558,0.308154022,0.934286745,Male,58,0.211154323,0.311046804,0.809807979,0.141945695,0.129309932,0.897277876,0.584189659,0.235584833,0.422382016,0.774255968,0.668840892,0.86626919,0.810750456,0.38742042,0.131136833
sample_165.jpg,14,0.208593918,0.222195725,0.198883882,0.457630449,0.455838044,Other,24,0.16274771,0.146061035,0.39314285,0.401158979,0.381042404,0.344785563,0.355769357,0.670078693,0.44604937,0.946877617,0.071625606,0.182487253,0.036512551,0.362655568,0.451693746
sample_166.jpg,14,0.568468966,0.775761854,0.554530285,0.586569649,0.120886373,Other,46,0.344932033,0.025114195,0.235137861,0.570800284,0.109501963,0.452226217,0.855751171,0.806473288,0.830785795,0.567582876,0.476652019,0.312819522,0.79136162,0.501617477,0.918431671
sample_167.jpg,33,0.462288955,0.771821432,0.311335025,0.350092849,0.309129454,Female,22,0.029125969,0.887660216,0.92543432,0.54832279,0.004059649,0.028234833,0.943191554,0.058293573,0.956238075,0.699876462,0.748637144,0.559044355,0.934982428,0.44086784,0.789313691
sample_168.jpg,53,0.230901946,0.732469364,0.816123137,0.720467135,0.452698029,Other,53,0.845391057,0.471449176,0.823303712,0.406108786,0.860322221,0.189776863,0.705014823,0.635541497,0.295256207,0.014549474,0.132633677,0.86706184,0.746673654,0.853715247,0.111051673
